video_id,duration,genre,row_index
OefmfJSYy1A,507,People &amp; Blogs,25299
csK2z5BxePQ,1080,Entertainment,25300
GZHRlpl6xmk,1343,Comedy,25301
yMScQUdqgX4,2180,Gaming,25302
PRl5diX8L4g,338,People &amp; Blogs,25303
IAIyNfW6QII,271,People &amp; Blogs,25304
no-g0TZcbX0,182,News &amp; Politics,25305
JDUyiplf-j0,1333,People &amp; Blogs,25306
dD5qy_jirnc,116,Comedy,25307
7JYN2GwM360,243,Entertainment,25308
44wLAzydRFU,1879,Gaming,25309
qFyEijHoRwk,,,25310
gvE4oAZBx6s,1559,Gaming,25311
8zulIW6FYPs,819,People &amp; Blogs,25312
zhSgDYOhxAI,166,Entertainment,25313
XIGVU1STYKQ,,,25314
dEG5R07Zzow,,,25315
gxGuxMS4fcg,,,25316
tLptzB_M1jk,,,25317
wAXcMD5dOBA,743,Nonprofits &amp; Activism,25318
hPPpEALxZBQ,,,25319
IVAC_bIbv2E,601,Sports,25320
XU8kVIzm_D0,461,Music,25321
ccp2xznLT7Q,210,Music,25322
BLw3r014dBY,,,25323
uH2Jx3bonlo,1349,Gaming,25324
tlLGoRxF45o,880,News &amp; Politics,25325
ZEkfsSms4Q0,177,Music,25326
QdnYvej7QE8,1406,Gaming,25327
04FW4EAJFfI,1338,Entertainment,25328
OBejL7br14s,1077,Gaming,25329
c0zLzSgBO8o,355,Sports,25330
kXlxSQ3V1A4,6015,Sports,25331
ZTj18DDU2_w,166,Music,25332
gt8WRD7nrJA,188,News &amp; Politics,25333
2NEVBW3eQm8,2626,Music,25334
z-wQnWUhX5Y,814,Education,25335
MoZzAbwgRcU,1093,Sports,25336
1AfIlOSDBLA,,,25337
84FatKnHhJI,1012,Science &amp; Technology,25338
FK4kKM6LBho,495,Science &amp; Technology,25339
2YGGXrFv4GI,547,Science &amp; Technology,25340
ZI_a19mc1tc,1059,Gaming,25341
NDTH8bpqRfU,1022,Science &amp; Technology,25342
UCv6L0IDVcA,842,Science &amp; Technology,25343
w5K2ZoPVD5E,467,People &amp; Blogs,25344
qAzZGMJcMS4,526,Science &amp; Technology,25345
Fop2oskTug8,662,Science &amp; Technology,25346
VDdPqBuw0MU,60,Gaming,25347
HM3hsVrBMA4,56,Film &amp; Animation,25348
5VWskbZUNZQ,115,News &amp; Politics,25349
O1__ox-RXlQ,2405,Entertainment,25350
MBmcZNfmJMs,2052,Gaming,25351
J1OyzWk-4r4,753,Entertainment,25352
M0Jas0c_LnQ,311,News &amp; Politics,25353
4MPiJ_407UA,53,Education,25354
7nKk3mAYd3s,779,Gaming,25355
Pusz5mXVFUY,743,Gaming,25356
Q7FensXvMRI,,,25357
RWjnC8HSRdU,148,Music,25358
yJ0NgeMHOyQ,217,Entertainment,25359
BsjJ5AAKGP0,514,Education,25360
ZhnGEZzyTyg,77,Gaming,25361
