video_id,duration,genre,row_index
zmCub1JaURg,386,News &amp; Politics,343
26gteilUAuQ,,,344
2MfvRmLxNK8,15,Music,345
Dul3a13k1Rs,1095,Sports,346
VjPJ4aYpI6c,535,Sports,347
JVm8P6kKgD0,206,Music,348
UKkn5Su16JA,764,Howto &amp; Style,349
I86VksAreLg,291,Music,350
zUGPmT1wP0I,585,Education,351
CqRKOY4Cgvw,111,Science &amp; Technology,352
StEaAZ_Ywj4,60,Gaming,353
0K_AiDW259k,909,Comedy,354
tOQgGQKi-n4,249,Music,355
bJbAZh3fv0g,60,Film &amp; Animation,356
mCTjQbiNjFw,232,Entertainment,357
FqLGO2aAbuY,883,Howto &amp; Style,358
uf-36RC6JHE,296,Music,359
0La8uz7WJiU,426,Sports,360
SWlnzF8bFXM,894,Autos &amp; Vehicles,361
WfxvpVCFj5w,187,Howto &amp; Style,362
g__pZ7W_dI8,113,People &amp; Blogs,363
7g0oEVP1huA,1069,People &amp; Blogs,364
LrIFp4sAIGo,731,Sports,365
WJHxEYEtX6U,173,Sports,366
rkeikRQsbL4,252,Sports,367
5vtWW-8Gj38,866,Entertainment,368
EDO8Z3O7lus,661,Entertainment,369
HRPaFOs4vu4,549,Sports,370
k-MQsWcrEKE,755,Education,371
CR4m1Lxpu0A,731,Entertainment,372
AVYBAxqykdE,31,People &amp; Blogs,373
JCkyKujZplk,,,374
f8T_-E1ViVw,177,Music,375
SqyVHY-WMqk,810,Entertainment,376
53GVyhRXEQY,196,Sports,377
AnAnLw2-SBA,,,378
ay-8L8PZ6BI,231,Music,379
uhZE84C5g0M,607,Entertainment,381
A3VYsISvUy4,742,Sports,382
FBFZSevnmQs,126,Sports,383
ymyY7jez0rM,2050,News &amp; Politics,384
324akR35czE,2270,News &amp; Politics,385
rfYAcfyDV8c,470,Sports,386
VWNyAbmhzyU,459,Sports,387
gue9aplks3Y,271,Sports,388
8ZGmDBgahSw,584,Sports,389
oZOVFc0bLpA,,,390
fnGRjwAst7o,1812,Entertainment,391
5fVshW220yM,205,Music,392
p35UfHw7PPI,259,Music,393
bUAxPG3GYi8,247,Music,394
e1wbpkXZT0E,270,Entertainment,395
5JSU5ea9Mcg,634,Howto &amp; Style,396
r9pmu-4Xp3Q,539,Sports,397
LZj4thUjeaM,257,Entertainment,398
TqfFtOcHOKk,290,Howto &amp; Style,399
BYVCRkXGSq4,16,Music,400
guqjsKHRNoU,1179,People &amp; Blogs,401
KnO37QI51OU,1944,Entertainment,402
038vNg88oXg,280,Music,403
Ch8CaK4wLoU,821,Comedy,404
AOloGrH7wqM,1350,Entertainment,405
FPM7rcyr0gk,637,Science &amp; Technology,406
b703NY5__pA,115,Entertainment,407
hz9_jkrrptU,30,Music,408
EIzazUv2gtI,165,Entertainment,409
6-PXNPqdZcE,123,Gaming,410
wqSK-Fy10qY,3534,Gaming,411
sKACBSIqkqs,182,Music,412
FFt_dffYAtA,194,Gaming,413
CNMvPse-P-g,44,Gaming,414
JX3OU5weSOQ,154,Gaming,415
YNyFAro1E5M,198,Music,416
c-ogahIlhWk,621,Entertainment,417
x2JkhZd_Kxc,1487,Entertainment,418
qBMxQmcLbeM,159,Music,420
H7CpOdB2-rg,398,Film &amp; Animation,421
LgJhcGl_h7Y,226,Music,422
rYErvhVhlzU,1160,Comedy,423
RA86c9veerc,139,Music,424
IcqFcBmkSoQ,351,Music,425
jqPofJ3tKKM,423,Music,426
RuhvdaDabpU,159,Music,427
dANJlolAYyA,224,Music,428
31JRUvNQnpM,248,Music,429
JeqNGzsOEaw,585,Sports,430
Q_YkkTJR9QE,319,Sports,431
_RP5BBSX-5M,1724,Entertainment,432
4RSq3SX12fA,415,Music,433
ZOcI_9pAR_A,903,Howto &amp; Style,434
90Mb0sGociQ,971,Comedy,435
N9AjnPDcRiQ,883,People &amp; Blogs,436
L2O-ZLKLhiw,1008,Film &amp; Animation,437
FsHPSMIfRJA,3004,Music,438
279RNoP5UyU,214,Music,439
uViueiV8fME,199,Music,440
FbM1yi4mMMc,697,Entertainment,442
OplU67FMw5U,306,Music,443
5xd9lQ0G78Q,144,Music,444
ME6t7y4V4Dg,6118,Entertainment,445
_J9Z74dQXrQ,481,Sports,446
5wUBPgpgXyM,334,Sports,447
OuAf0WkNlns,157,Music,448
pWoerADzny4,158,Music,449
1YlsqNMzaL8,1107,Howto &amp; Style,450
DALbI7IlAEQ,199,Music,451
F2TBefpvHY4,406,Music,452
